id,label,text,source,char_count,word_count,avg_word_len,digit_count,uppercase_ratio,exclamation_count,has_exclamation,question_count,contains_no,first_second_pronoun_count,log_length,has_url,has_phone,has_money,urgent_terms,action_terms,credential_terms,request_terms,social_engineering_terms,khmer_chars,khmer_credential_terms,khmer_request_terms,khmer_social_engineering_terms,credential_request,scam_word_hits,safe_word_hits,scam_word_density,safe_word_density
safe_00090,safe,មេរៀនថ្ងៃនេះពិបាកយល់បន្តិច ចាំយប់ឡើងមកពិភាក្សានៅក្នុងគ្រុបបន្ថែម។ សូមអរគុណ។ (114),provided,81,74,1.027027027027027,3,0.0,0,0,0,0,0,4.394449154672439,0,0,0,0,0,0,0,0,73,0,0,0,0,71,71,0.9594594594594594,0.9594594594594594
safe_00091,safe,"Thanks for helping me debug the regression model earlier, it runs perfectly. Thanks! (481)",provided,90,14,5.142857142857143,3,0.028985507246376812,1,1,0,0,1,4.499809670330265,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.07142857142857142,0.35714285714285715
safe_00092,safe,"Hello professor, I have uploaded my research proposal draft to the system. Best regards. (141)",provided,94,14,5.285714285714286,3,0.041666666666666664,0,0,0,0,2,4.543294782270004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.35714285714285715
safe_00093,safe,"Yes, the weather is quite hot today. Make sure to stay hydrated. Have a great day. (848)",provided,88,16,4.0625,3,0.047619047619047616,0,0,0,0,0,4.477336814478207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0.0,0.25
safe_00094,safe,"Hey, are we still meeting up for coffee tomorrow afternoon at ITC? Best regards. (367)",provided,86,15,4.466666666666667,3,0.078125,0,0,1,0,0,4.454347296253507,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.06666666666666667,0.4666666666666667
safe_00095,safe,The reference material you suggested was highly useful for my literature review. Have a great day. (449),provided,104,16,5.1875,3,0.024691358024691357,0,0,0,0,2,4.6443908991413725,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0625,0.375
safe_00096,safe,"Yes, the weather is quite hot today. Make sure to stay hydrated. Best regards. (304)",provided,84,15,4.266666666666667,3,0.04918032786885246,0,0,0,0,0,4.430816798843313,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.0,0.2
safe_00097,safe,បាទបង! ខ្ញុំបានផ្ញើឯកសាររបាយការណ៍ទៅតាមអ៊ីមែលរួចរាល់ហើយ។ សូមពិនិត្យមើល។ បាទបង! (407),provided,83,73,1.0273972602739727,3,0.0,2,1,0,0,0,4.418840607796598,0,0,0,0,0,0,0,0,72,0,1,0,0,68,70,0.9315068493150684,0.958904109589041
safe_00098,safe,សួស្តីមិត្តភក្តិ! ស្អែកជួបគ្នានៅសាលាវិទ្យាស្ថានបច្ចេកវិទ្យាកម្ពុជាម៉ោង ៨ ព្រឹក។ ជម្រាបលា។ (370),provided,95,86,1.0232558139534884,4,0.0,1,1,0,0,0,4.553876891600541,0,0,0,0,0,0,0,0,84,0,0,0,0,80,81,0.9302325581395349,0.9418604651162791
safe_00099,safe,សួស្តីមិត្តភក្តិ! ស្អែកជួបគ្នានៅសាលាវិទ្យាស្ថានបច្ចេកវិទ្យាកម្ពុជាម៉ោង ៨ ព្រឹក។ (496),provided,85,77,1.025974025974026,4,0.0,1,1,0,0,0,4.442651256490317,0,0,0,0,0,0,0,0,75,0,0,0,0,72,73,0.935064935064935,0.948051948051948
safe_00100,safe,សប្តាហ៍ក្រោយសាលានឹងរៀបចំកម្មវិធីពិព័រណ៍ស្នាដៃនិស្សិតហើយ។ (873),provided,62,57,1.0350877192982457,3,0.0,0,0,0,0,0,4.127134385045092,0,0,0,0,0,0,0,0,56,0,0,0,0,52,55,0.9122807017543859,0.9649122807017544
safe_00101,safe,The project presentation is scheduled for next Thursday. Let's practice. Have a great day. (773),provided,96,14,5.428571428571429,3,0.0547945205479452,0,0,0,0,0,4.564348191467836,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.14285714285714285,0.35714285714285715
safe_00102,safe,"Thanks for helping me debug the regression model earlier, it runs perfectly. Let me know. (725)",provided,95,16,4.6875,3,0.027777777777777776,0,0,0,0,2,4.553876891600541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.0625,0.25
safe_00103,safe,Are you going to attend the seminar on cybersecurity held in the main auditorium? Best regards. (876),provided,101,17,4.764705882352941,3,0.02564102564102564,0,0,1,0,1,4.61512051684126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.058823529411764705
safe_00104,safe,មេរៀនថ្ងៃនេះពិបាកយល់បន្តិច ចាំយប់ឡើងមកពិភាក្សានៅក្នុងគ្រុបបន្ថែម។ ជម្រាបលា។ (436),provided,81,74,1.027027027027027,3,0.0,0,0,0,0,0,4.394449154672439,0,0,0,0,0,0,0,0,73,0,0,0,0,71,71,0.9594594594594594,0.9594594594594594
safe_00105,safe,មេរៀនថ្ងៃនេះពិបាកយល់បន្តិច ចាំយប់ឡើងមកពិភាក្សានៅក្នុងគ្រុបបន្ថែម។ បាទបង! (413),provided,78,70,1.0285714285714285,3,0.0,1,1,0,0,0,4.356708826689592,0,0,0,0,0,0,0,0,69,0,0,0,0,68,68,0.9714285714285714,0.9714285714285714
safe_00106,safe,មេរៀនថ្ងៃនេះពិបាកយល់បន្តិច ចាំយប់ឡើងមកពិភាក្សានៅក្នុងគ្រុបបន្ថែម។ សូមអរគុណ។ (640),provided,81,74,1.027027027027027,3,0.0,0,0,0,0,0,4.394449154672439,0,0,0,0,0,0,0,0,73,0,0,0,0,71,71,0.9594594594594594,0.9594594594594594
safe_00107,safe,The project presentation is scheduled for next Thursday. Let's practice. Best regards. (485),provided,92,13,5.769230769230769,3,0.056338028169014086,0,0,0,0,0,4.5217885770490405,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.15384615384615385,0.3076923076923077
safe_00108,safe,Are you going to attend the seminar on cybersecurity held in the main auditorium? Best regards. (982),provided,101,17,4.764705882352941,3,0.02564102564102564,0,0,1,0,1,4.61512051684126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.058823529411764705
safe_00109,safe,សូមអរគុណសម្រាប់ការគាំទ្រ និងការជឿជាក់លើសេវាកម្មរបស់យើងខ្ញុំ។ (964),provided,66,60,1.0333333333333334,3,0.0,0,0,0,0,0,4.189654742026425,0,0,0,0,0,0,0,0,59,0,0,0,0,58,57,0.9666666666666667,0.95
safe_00110,safe,ខ្ញុំកំពុងរៀបចំស្លាយ PowerPoint សម្រាប់ការពារនិក្ខេបបទកិច្ចការស្រាវជ្រាវរបស់ខ្ញុំ។ (980),provided,88,72,1.1527777777777777,3,0.0392156862745098,0,0,0,0,0,4.477336814478207,0,0,0,0,0,0,0,0,70,0,0,0,0,69,70,0.9583333333333334,0.9722222222222222
safe_00111,safe,ល្ងាចនេះទំនេរទេ? ទៅញ៉ាំអីជុំគ្នាអត់ដឹងហាងណាឆ្ងាញ់ទេ? សូមអរគុណ។ (390),provided,68,59,1.0338983050847457,3,0.0,0,0,2,0,0,4.219507705176107,0,0,0,0,0,0,0,0,58,0,0,0,0,55,57,0.9322033898305084,0.9661016949152542
safe_00112,safe,The reference material you suggested was highly useful for my literature review. Have a great day. (908),provided,104,16,5.1875,3,0.024691358024691357,0,0,0,0,2,4.6443908991413725,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0625,0.375
safe_00113,safe,សួស្តីមិត្តភក្តិ! ស្អែកជួបគ្នានៅសាលាវិទ្យាស្ថានបច្ចេកវិទ្យាកម្ពុជាម៉ោង ៨ ព្រឹក។ ជម្រាបលា។ (979),provided,95,86,1.0232558139534884,4,0.0,1,1,0,0,0,4.553876891600541,0,0,0,0,0,0,0,0,84,0,0,0,0,80,81,0.9302325581395349,0.9418604651162791
safe_00114,safe,Don't forget to submit the Python assignment before midnight. Let me know. (575),provided,80,13,4.923076923076923,3,0.05,0,0,0,0,1,4.382026634673881,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0.0,0.15384615384615385
safe_00115,safe,កុំភ្លេចផ្ញើឯកសារ Word មកឱ្យខ្ញុំតាមតេឡេក្រាមផងបង។ បាទបង! (134),provided,63,51,1.0980392156862746,3,0.02857142857142857,1,1,0,0,0,4.143134726391533,0,0,0,0,0,0,0,0,49,0,1,0,0,47,48,0.9215686274509803,0.9411764705882353
safe_00116,safe,មេរៀនថ្ងៃនេះពិបាកយល់បន្តិច ចាំយប់ឡើងមកពិភាក្សានៅក្នុងគ្រុបបន្ថែម។ សូមអរគុណ។ (280),provided,81,74,1.027027027027027,3,0.0,0,0,0,0,0,4.394449154672439,0,0,0,0,0,0,0,0,73,0,0,0,0,71,71,0.9594594594594594,0.9594594594594594
safe_00117,safe,"Yes, the weather is quite hot today. Make sure to stay hydrated. Let me know. (778)",provided,83,16,3.875,3,0.05084745762711865,0,0,0,0,1,4.418840607796598,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0.125
safe_00118,safe,ល្ងាចនេះទំនេរទេ? ទៅញ៉ាំអីជុំគ្នាអត់ដឹងហាងណាឆ្ងាញ់ទេ? ជម្រាបលា។ (547),provided,68,59,1.0338983050847457,3,0.0,0,0,2,0,0,4.219507705176107,0,0,0,0,0,0,0,0,58,0,0,0,0,55,57,0.9322033898305084,0.9661016949152542
safe_00119,safe,The reference material you suggested was highly useful for my literature review. Thanks! (910),provided,94,14,5.5,3,0.02702702702702703,1,1,0,0,2,4.543294782270004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.07142857142857142,0.35714285714285715
safe_00120,safe,មេរៀនថ្ងៃនេះពិបាកយល់បន្តិច ចាំយប់ឡើងមកពិភាក្សានៅក្នុងគ្រុបបន្ថែម។ សូមអរគុណ។ (169),provided,81,74,1.027027027027027,3,0.0,0,0,0,0,0,4.394449154672439,0,0,0,0,0,0,0,0,73,0,0,0,0,71,71,0.9594594594594594,0.9594594594594594
safe_00121,safe,Are you going to attend the seminar on cybersecurity held in the main auditorium? Let me know. (413),provided,100,18,4.388888888888889,3,0.02631578947368421,0,0,1,0,2,4.605170185988092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
safe_00122,safe,កុំភ្លេចផ្ញើឯកសារ Word មកឱ្យខ្ញុំតាមតេឡេក្រាមផងបង។ បាទបង! (791),provided,63,51,1.0980392156862746,3,0.02857142857142857,1,1,0,0,0,4.143134726391533,0,0,0,0,0,0,0,0,49,0,1,0,0,47,48,0.9215686274509803,0.9411764705882353
safe_00123,safe,The project presentation is scheduled for next Thursday. Let's practice. Thanks! (324),provided,86,12,5.833333333333333,3,0.06060606060606061,1,1,0,0,0,4.454347296253507,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.16666666666666666,0.3333333333333333
safe_00124,safe,"Thanks for helping me debug the regression model earlier, it runs perfectly. Thanks! (334)",provided,90,14,5.142857142857143,3,0.028985507246376812,1,1,0,0,1,4.499809670330265,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.07142857142857142,0.35714285714285715
safe_00125,safe,The project presentation is scheduled for next Thursday. Let's practice. Best regards. (215),provided,92,13,5.769230769230769,3,0.056338028169014086,0,0,0,0,0,4.5217885770490405,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.15384615384615385,0.3076923076923077
safe_00126,safe,"Hey, are we still meeting up for coffee tomorrow afternoon at ITC? Best regards. (859)",provided,86,15,4.466666666666667,3,0.078125,0,0,1,0,0,4.454347296253507,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.06666666666666667,0.4666666666666667
safe_00127,safe,Can you please let me know when the next enrollment window opens up? Let me know. (793),provided,87,17,3.9411764705882355,3,0.03125,0,0,1,0,3,4.465908118654584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
safe_00128,safe,"Good morning team, please review the latest updates added to GitHub. Let me know. (646)",provided,87,15,4.533333333333333,3,0.06153846153846154,0,0,0,0,1,4.465908118654584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.13333333333333333
safe_00129,safe,តើអ្នកបានធ្វើកិច្ចការផ្ទះមុខវិជ្ជា Data Science ហើយឬនៅ? ជួយពន្យល់ខ្ញុំផង។ បាទបង! (827),provided,86,65,1.1692307692307693,3,0.04081632653061224,1,1,1,0,0,4.454347296253507,0,0,0,0,0,0,0,0,62,0,0,0,0,60,62,0.9230769230769231,0.9538461538461539
safe_00130,safe,សប្តាហ៍ក្រោយសាលានឹងរៀបចំកម្មវិធីពិព័រណ៍ស្នាដៃនិស្សិតហើយ។ សូមអរគុណ។ (484),provided,72,66,1.0303030303030303,3,0.0,0,0,0,0,0,4.276666119016055,0,0,0,0,0,0,0,0,65,0,0,0,0,60,63,0.9090909090909091,0.9545454545454546
safe_00131,safe,The reference material you suggested was highly useful for my literature review. Have a great day. (315),provided,104,16,5.1875,3,0.024691358024691357,0,0,0,0,2,4.6443908991413725,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0625,0.375
safe_00132,safe,"Good morning team, please review the latest updates added to GitHub. Have a great day. (381)",provided,92,15,4.733333333333333,3,0.057971014492753624,0,0,0,0,0,4.5217885770490405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.26666666666666666
safe_00133,safe,"Hey, are we still meeting up for coffee tomorrow afternoon at ITC? Thanks! (494)",provided,80,14,4.428571428571429,3,0.0847457627118644,1,1,1,0,0,4.382026634673881,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.07142857142857142,0.5
safe_00134,safe,តើអ្នកបានធ្វើកិច្ចការផ្ទះមុខវិជ្ជា Data Science ហើយឬនៅ? ជួយពន្យល់ខ្ញុំផង។ សូមអរគុណ។ (616),provided,89,69,1.1594202898550725,3,0.0392156862745098,0,0,1,0,0,4.48863636973214,0,0,0,0,0,0,0,0,66,0,0,0,0,63,65,0.9130434782608695,0.9420289855072463
safe_00135,safe,មេរៀនថ្ងៃនេះពិបាកយល់បន្តិច ចាំយប់ឡើងមកពិភាក្សានៅក្នុងគ្រុបបន្ថែម។ សូមអរគុណ។ (749),provided,81,74,1.027027027027027,3,0.0,0,0,0,0,0,4.394449154672439,0,0,0,0,0,0,0,0,73,0,0,0,0,71,71,0.9594594594594594,0.9594594594594594
safe_00136,safe,Don't forget to submit the Python assignment before midnight. Have a great day. (148),provided,85,13,5.153846153846154,3,0.046875,0,0,0,0,0,4.442651256490317,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0.0,0.3076923076923077
safe_00137,safe,បាទបង! ខ្ញុំបានផ្ញើឯកសាររបាយការណ៍ទៅតាមអ៊ីមែលរួចរាល់ហើយ។ សូមពិនិត្យមើល។ សូមអរគុណ។ (370),provided,86,77,1.025974025974026,3,0.0,1,1,0,0,0,4.454347296253507,0,0,0,0,0,0,0,0,76,0,1,0,0,71,73,0.922077922077922,0.948051948051948
safe_00138,safe,Don't forget to submit the Python assignment before midnight. Best regards. (829),provided,81,12,5.5,3,0.04838709677419355,0,0,0,0,0,4.394449154672439,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0.0,0.25
safe_00139,safe,The reference material you suggested was highly useful for my literature review. Have a great day. (848),provided,104,16,5.1875,3,0.024691358024691357,0,0,0,0,2,4.6443908991413725,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0625,0.375
safe_00140,safe,មេរៀនថ្ងៃនេះពិបាកយល់បន្តិច ចាំយប់ឡើងមកពិភាក្សានៅក្នុងគ្រុបបន្ថែម។ (323),provided,71,65,1.0307692307692307,3,0.0,0,0,0,0,0,4.2626798770413155,0,0,0,0,0,0,0,0,64,0,0,0,0,63,63,0.9692307692307692,0.9692307692307692
safe_00141,safe,"Hey, are we still meeting up for coffee tomorrow afternoon at ITC? Best regards. (451)",provided,86,15,4.466666666666667,3,0.078125,0,0,1,0,0,4.454347296253507,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.06666666666666667,0.4666666666666667
safe_00142,safe,បាទបង! ខ្ញុំបានផ្ញើឯកសាររបាយការណ៍ទៅតាមអ៊ីមែលរួចរាល់ហើយ។ សូមពិនិត្យមើល។ (178),provided,76,68,1.0294117647058822,3,0.0,1,1,0,0,0,4.330733340286331,0,0,0,0,0,0,0,0,67,0,1,0,0,63,65,0.9264705882352942,0.9558823529411765
safe_00143,safe,សួស្តីមិត្តភក្តិ! ស្អែកជួបគ្នានៅសាលាវិទ្យាស្ថានបច្ចេកវិទ្យាកម្ពុជាម៉ោង ៨ ព្រឹក។ ជម្រាបលា។ (357),provided,95,86,1.0232558139534884,4,0.0,1,1,0,0,0,4.553876891600541,0,0,0,0,0,0,0,0,84,0,0,0,0,80,81,0.9302325581395349,0.9418604651162791
safe_00144,safe,ល្ងាចនេះទំនេរទេ? ទៅញ៉ាំអីជុំគ្នាអត់ដឹងហាងណាឆ្ងាញ់ទេ? ជម្រាបលា។ (444),provided,68,59,1.0338983050847457,3,0.0,0,0,2,0,0,4.219507705176107,0,0,0,0,0,0,0,0,58,0,0,0,0,55,57,0.9322033898305084,0.9661016949152542
safe_00145,safe,កុំភ្លេចផ្ញើឯកសារ Word មកឱ្យខ្ញុំតាមតេឡេក្រាមផងបង។ ជម្រាបលា។ (850),provided,66,55,1.0909090909090908,3,0.027777777777777776,0,0,0,0,0,4.189654742026425,0,0,0,0,0,0,0,0,53,0,1,0,0,50,51,0.9090909090909091,0.9272727272727272
safe_00146,safe,កុំភ្លេចផ្ញើឯកសារ Word មកឱ្យខ្ញុំតាមតេឡេក្រាមផងបង។ (679),provided,56,46,1.108695652173913,3,0.03225806451612903,0,0,0,0,0,4.02535169073515,0,0,0,0,0,0,0,0,44,0,1,0,0,42,43,0.9130434782608695,0.9347826086956522
safe_00147,safe,សូមអរគុណសម្រាប់ការគាំទ្រ និងការជឿជាក់លើសេវាកម្មរបស់យើងខ្ញុំ។ ជម្រាបលា។ (875),provided,76,69,1.0289855072463767,3,0.0,0,0,0,0,0,4.330733340286331,0,0,0,0,0,0,0,0,68,0,0,0,0,66,65,0.9565217391304348,0.9420289855072463
safe_00148,safe,ចាសបង! ចាំខ្ញុំប្រាប់គាត់ឱ្យទាក់ទងទៅបងវិញនៅពេលបន្តិចទៀតនេះ។ បាទបង! (565),provided,72,63,1.0317460317460319,3,0.0,2,1,0,0,0,4.276666119016055,0,0,0,0,0,0,0,0,62,0,1,0,0,61,60,0.9682539682539683,0.9523809523809523
