id,label,text,scam_type,language,source,collection_method
uci_sms_00176,safe,"Well, i'm gonna finish my bath now. Have a good...fine night.",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00177,safe,Let me know when you've got the money so carlos can make the call,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00178,safe,U still going to the mall?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00179,safe,"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt; worth",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00180,safe,Text her. If she doesnt reply let me know so i can have her log in,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00181,safe,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00182,safe,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00183,safe,Lol no. U can trust me.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00184,safe,ok. I am a gentleman and will treat you with dignity and respect.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00185,safe,"He will, you guys close?",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00186,safe,Going on nothing great.bye,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00187,safe,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00188,safe,"Haha awesome, be there in a minute",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00189,scam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00190,safe,Have you got Xmas radio times. If not i will get it now,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00191,safe,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00192,scam,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00193,safe,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00194,safe,Hi :)finally i completed the course:),safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00195,safe,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00196,safe,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00197,safe,Gud mrng dear hav a nice day,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00198,safe,Did u got that persons story,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00199,safe,is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00200,safe,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00201,safe,"Found it, ENC &lt;#&gt; , where you at?",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00202,safe,I sent you &lt;#&gt; bucks,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00203,safe,Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00204,safe,Your account has been refilled successfully by INR &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00205,safe,Goodmorning sleeping ga.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00206,safe,U call me alter at 11 ok.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00207,safe,Ü say until like dat i dun buy ericsson oso cannot oredi lar...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00209,safe,"Aight yo, dats straight dogg",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00210,safe,You please give us connection today itself before &lt;DECIMAL&gt; or refund the bill,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00211,safe,Both :) i shoot big loads so get ready!,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00212,safe,"What's up bruv, hope you had a great break. Do have a rewarding semester.",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00213,safe,Home so we can always chat,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00214,safe,K:)k:)good:)study well.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00215,safe,Yup... How ü noe leh...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00216,safe,Sounds great! Are you home now?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00217,safe,Finally the match heading towards draw as your prediction.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00218,safe,Tired. I haven't slept well the past few nights.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00219,safe,Easy ah?sen got selected means its good..,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00220,safe,I have to take exam with march 3,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00221,safe,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00222,safe,Ok no prob. Take ur time.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00223,safe,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00225,safe,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00226,scam,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00227,safe,Would really appreciate if you call me. Just need someone to talk to.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00228,scam,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00229,safe,Hey company elama po mudyadhu.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00230,safe,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00231,safe,Dear good morning now only i am up,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00232,safe,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00233,safe,Dear we are going to our rubber place,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00234,safe,"Sorry battery died, yeah I'm here",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00235,safe,Yes:)here tv is always available in work place..,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00236,scam,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00237,safe,I have printed it oh. So &lt;#&gt; come upstairs,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00238,safe,Or ill be a little closer like at the bus stop on the same street,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00239,safe,Where are you?when wil you reach here?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00240,safe,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00241,scam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00242,safe,Tomarrow final hearing on my laptop case so i cant.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00243,safe,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00244,safe,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00245,safe,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00246,safe,U don't remember that old commercial?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00247,safe,Too late. I said i have the website. I didn't i have or dont have the slippers,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00248,safe,I asked you to call him now ok,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00249,safe,Kallis wont bat in 2nd innings.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00250,safe,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00251,scam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00252,safe,Ranjith cal drpd Deeraj and deepak 5min hold,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00253,safe,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00254,safe,What you doing?how are you?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00255,safe,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00256,safe,"I'm back, lemme know when you're ready",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00257,safe,Don't necessarily expect it to be done before you get back though because I'm just now headin out,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00258,safe,Mmm so yummy babe ... Nice jolt to the suzy,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00259,safe,Where are you lover ? I need you ...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00260,scam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00261,safe,I‘m parked next to a MINI!!!! When are you coming in today do you think?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00262,safe,Yup,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00263,safe,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00264,safe,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00265,scam,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_00266,safe,Why you Dint come with us.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
